ds2: 1750 train / 35 val (0 short items)
step 87200 loss 15.461 ema 15.716 val 17.432 0.07s/it
step 87400 loss 15.827 ema 15.776 val 17.059 0.07s/it
step 87600 loss 15.719 ema 15.681 val 16.930 0.07s/it
step 87800 loss 15.639 ema 15.685 val 17.226 0.07s/it
step 88000 loss 15.794 ema 15.758 val 16.990 0.07s/it
step 88200 loss 16.246 ema 15.852 val 17.012 0.07s/it
step 88400 loss 15.916 ema 15.731 val 16.767 0.07s/it
step 88600 loss 15.355 ema 15.710 val 17.236 0.07s/it
step 88800 loss 15.602 ema 15.706 val 17.397 0.07s/it
step 89000 loss 16.037 ema 15.616 val 16.972 0.07s/it
step 89200 loss 15.786 ema 15.657 val 17.326 0.07s/it
step 89400 loss 15.438 ema 15.613 val 16.788 0.07s/it
step 89600 loss 15.546 ema 15.607 val 17.043 0.07s/it
step 89800 loss 16.092 ema 15.603 val 16.841 0.07s/it
step 90000 loss 15.873 ema 15.659 val 17.038 0.07s/it
step 90200 loss 15.326 ema 15.661 val 17.083 0.07s/it
step 90400 loss 15.733 ema 15.676 val 17.136 0.07s/it
step 90600 loss 15.706 ema 15.575 val 16.669 0.07s/it
step 90800 loss 15.490 ema 15.599 val 16.918 0.07s/it
step 91000 loss 15.516 ema 15.603 val 16.526 0.07s/it
step 91200 loss 15.674 ema 15.637 val 17.112 0.07s/it
step 91400 loss 15.294 ema 15.586 val 17.402 0.07s/it
step 91600 loss 15.144 ema 15.612 val 17.097 0.07s/it
step 91800 loss 15.327 ema 15.582 val 16.855 0.07s/it
step 92000 loss 15.275 ema 15.560 val 16.993 0.07s/it
step 92200 loss 15.300 ema 15.565 val 17.072 0.07s/it
step 92400 loss 15.608 ema 15.553 val 16.659 0.07s/it
step 92600 loss 15.810 ema 15.689 val 17.237 0.07s/it
step 92800 loss 15.193 ema 15.686 val 16.769 0.07s/it
step 93000 loss 15.422 ema 15.583 val 17.382 0.07s/it
step 93200 loss 15.659 ema 15.556 val 17.015 0.07s/it
step 93400 loss 16.318 ema 15.667 val 16.886 0.07s/it
step 93600 loss 16.052 ema 15.631 val 16.711 0.07s/it
step 93800 loss 15.824 ema 15.597 val 16.995 0.07s/it
step 94000 loss 15.175 ema 15.552 val 16.785 0.07s/it
step 94200 loss 15.243 ema 15.595 val 17.203 0.07s/it
step 94400 loss 15.619 ema 15.607 val 17.085 0.07s/it
step 94600 loss 15.523 ema 15.530 val 16.712 0.07s/it
step 94800 loss 15.404 ema 15.577 val 16.956 0.07s/it
step 95000 loss 15.164 ema 15.506 val 16.731 0.07s/it
step 95200 loss 15.545 ema 15.481 val 17.125 0.07s/it
step 95400 loss 15.788 ema 15.720 val 17.628 0.07s/it
step 95600 loss 15.763 ema 15.600 val 17.144 0.07s/it
step 95800 loss 15.812 ema 15.559 val 17.157 0.07s/it
step 96000 loss 15.672 ema 15.488 val 16.694 0.07s/it
step 96200 loss 15.597 ema 15.540 val 17.364 0.07s/it
step 96400 loss 15.370 ema 15.596 val 16.835 0.07s/it
step 96600 loss 15.658 ema 15.601 val 17.289 0.07s/it
step 96800 loss 15.743 ema 15.587 val 17.168 0.07s/it
step 97000 loss 15.483 ema 15.746 val 17.145 0.07s/it
step 97200 loss 15.836 ema 15.622 val 17.103 0.07s/it
step 97400 loss 15.802 ema 15.562 val 17.302 0.07s/it
step 97600 loss 15.879 ema 15.567 val 17.467 0.07s/it
step 97800 loss 15.088 ema 15.474 val 16.776 0.07s/it
step 98000 loss 15.473 ema 15.554 val 16.958 0.07s/it
step 98200 loss 15.330 ema 15.534 val 17.269 0.07s/it
step 98400 loss 15.889 ema 15.616 val 17.023 0.07s/it
step 98600 loss 15.261 ema 15.608 val 17.585 0.07s/it
step 98800 loss 15.863 ema 15.688 val 16.981 0.07s/it
step 99000 loss 15.416 ema 15.533 val 17.539 0.07s/it
step 99200 loss 15.563 ema 15.474 val 17.418 0.07s/it
step 99400 loss 15.171 ema 15.527 val 16.778 0.07s/it
step 99600 loss 15.026 ema 15.452 val 17.034 0.07s/it
step 99800 loss 14.907 ema 15.467 val 16.800 0.07s/it
step 100000 loss 15.390 ema 15.478 val 16.673 0.07s/it
step 100200 loss 15.623 ema 15.574 val 16.907 0.07s/it
step 100400 loss 15.256 ema 15.526 val 16.471 0.07s/it
step 100600 loss 15.617 ema 15.515 val 17.287 0.07s/it
step 100800 loss 15.431 ema 15.536 val 17.248 0.07s/it
step 101000 loss 15.186 ema 15.468 val 16.908 0.07s/it
step 101200 loss 15.675 ema 15.505 val 16.663 0.07s/it
step 101400 loss 16.282 ema 15.635 val 17.307 0.07s/it
step 101600 loss 15.310 ema 15.490 val 16.970 0.07s/it
step 101800 loss 15.942 ema 15.486 val 17.000 0.07s/it
step 102000 loss 15.569 ema 15.482 val 16.863 0.07s/it
step 102200 loss 15.495 ema 15.529 val 17.542 0.07s/it
step 102400 loss 15.743 ema 15.531 val 17.465 0.07s/it
step 102600 loss 15.634 ema 15.557 val 16.755 0.07s/it
step 102800 loss 15.013 ema 15.551 val 17.030 0.07s/it
step 103000 loss 15.264 ema 15.446 val 17.002 0.07s/it
step 103200 loss 15.881 ema 15.860 val 17.358 0.07s/it
step 103400 loss 15.194 ema 15.556 val 17.010 0.07s/it
step 103600 loss 15.229 ema 15.512 val 16.727 0.07s/it
step 103800 loss 15.197 ema 15.501 val 16.746 0.07s/it
step 104000 loss 16.000 ema 15.442 val 16.884 0.07s/it
step 104200 loss 15.425 ema 15.459 val 17.422 0.07s/it
step 104400 loss 15.651 ema 15.461 val 17.232 0.07s/it
step 104600 loss 15.678 ema 15.476 val 17.092 0.07s/it
step 104800 loss 14.920 ema 15.404 val 17.325 0.07s/it
step 105000 loss 15.258 ema 15.438 val 17.034 0.07s/it
step 105200 loss 15.739 ema 15.400 val 16.844 0.07s/it
step 105400 loss 15.520 ema 15.523 val 16.716 0.07s/it
step 105600 loss 15.624 ema 15.510 val 17.215 0.07s/it
step 105800 loss 15.187 ema 15.501 val 16.830 0.07s/it
step 106000 loss 15.116 ema 15.434 val 16.978 0.07s/it
step 106200 loss 15.595 ema 15.406 val 17.465 0.07s/it
step 106400 loss 15.659 ema 15.444 val 16.716 0.07s/it
step 106600 loss 15.615 ema 15.481 val 17.100 0.07s/it
step 106800 loss 15.434 ema 15.547 val 17.165 0.07s/it
step 107000 loss 15.328 ema 15.443 val 16.671 0.07s/it
step 107200 loss 15.564 ema 15.356 val 16.625 0.07s/it
step 107400 loss 15.282 ema 15.378 val 16.609 0.07s/it
step 107600 loss 15.620 ema 15.460 val 17.800 0.07s/it
step 107800 loss 15.506 ema 15.368 val 16.883 0.07s/it
step 108000 loss 15.865 ema 15.636 val 17.482 0.07s/it
step 108200 loss 15.230 ema 15.482 val 17.094 0.07s/it
step 108400 loss 15.301 ema 15.373 val 17.197 0.07s/it
