ds2: 1750 train / 35 val (120 short items)
step 167600 loss 18.363 ema 18.439 val 20.390 0.14s/it
step 167800 loss 19.790 ema 18.525 val 20.411 0.14s/it
step 168000 loss 18.027 ema 18.488 val 19.955 0.14s/it
step 168200 loss 18.576 ema 18.511 val 20.103 0.14s/it
step 168400 loss 18.001 ema 18.328 val 19.197 0.14s/it
step 168600 loss 18.299 ema 18.426 val 20.381 0.14s/it
step 168800 loss 18.159 ema 18.419 val 20.359 0.14s/it
step 169000 loss 18.182 ema 18.631 val 19.603 0.14s/it
step 169200 loss 18.430 ema 18.445 val 20.509 0.14s/it
step 169400 loss 18.552 ema 18.385 val 20.169 0.14s/it
step 169600 loss 18.200 ema 18.419 val 20.311 0.14s/it
step 169800 loss 18.353 ema 18.405 val 20.154 0.14s/it
step 170000 loss 19.400 ema 18.491 val 20.467 0.14s/it
step 170200 loss 18.098 ema 18.582 val 19.881 0.14s/it
step 170400 loss 18.591 ema 18.455 val 20.314 0.14s/it
step 170600 loss 18.703 ema 18.418 val 19.814 0.14s/it
step 170800 loss 17.993 ema 18.343 val 20.211 0.14s/it
step 171000 loss 18.714 ema 18.349 val 20.477 0.14s/it
