ds2: 1750 train / 35 val (0 short items)
step 87000 loss 3.993 ema 4.027 val 4.350 0.06s/it
step 87200 loss 3.996 ema 4.025 val 4.353 0.06s/it
step 87400 loss 4.003 ema 4.025 val 4.306 0.06s/it
step 87600 loss 4.004 ema 4.015 val 4.277 0.06s/it
step 87800 loss 4.051 ema 4.023 val 4.287 0.06s/it
step 88000 loss 4.132 ema 4.029 val 4.296 0.06s/it
step 88200 loss 4.069 ema 4.013 val 4.156 0.06s/it
step 88400 loss 3.937 ema 4.021 val 4.224 0.06s/it
step 88600 loss 4.069 ema 4.022 val 4.193 0.06s/it
step 88800 loss 3.904 ema 4.026 val 4.220 0.06s/it
step 89000 loss 4.108 ema 4.024 val 4.359 0.06s/it
step 89200 loss 4.106 ema 4.022 val 4.219 0.06s/it
step 89400 loss 4.040 ema 4.025 val 4.335 0.06s/it
step 89600 loss 3.998 ema 4.029 val 4.271 0.06s/it
step 89800 loss 4.059 ema 4.025 val 4.301 0.06s/it
step 90000 loss 3.983 ema 4.024 val 4.282 0.06s/it
step 90200 loss 4.029 ema 4.019 val 4.312 0.06s/it
step 90400 loss 4.074 ema 4.021 val 4.347 0.06s/it
step 90600 loss 4.012 ema 4.008 val 4.240 0.06s/it
step 90800 loss 4.055 ema 4.019 val 4.391 0.06s/it
step 91000 loss 3.992 ema 4.023 val 4.201 0.06s/it
step 91200 loss 3.986 ema 4.026 val 4.297 0.06s/it
step 91400 loss 4.113 ema 4.029 val 4.166 0.06s/it
step 91600 loss 4.017 ema 4.027 val 4.249 0.06s/it
step 91800 loss 3.928 ema 4.004 val 4.195 0.06s/it
step 92000 loss 4.084 ema 4.019 val 4.346 0.06s/it
step 92200 loss 4.134 ema 4.029 val 4.264 0.06s/it
step 92400 loss 3.965 ema 4.018 val 4.337 0.06s/it
step 92600 loss 3.984 ema 4.026 val 4.425 0.06s/it
step 92800 loss 3.963 ema 4.022 val 4.292 0.06s/it
step 93000 loss 4.041 ema 4.017 val 4.261 0.06s/it
step 93200 loss 4.008 ema 4.017 val 4.281 0.06s/it
step 93400 loss 3.993 ema 4.022 val 4.268 0.06s/it
step 93600 loss 3.999 ema 4.013 val 4.222 0.06s/it
step 93800 loss 4.025 ema 4.008 val 4.217 0.06s/it
step 94000 loss 4.111 ema 4.018 val 4.215 0.06s/it
step 94200 loss 3.877 ema 4.016 val 4.130 0.06s/it
step 94400 loss 3.992 ema 4.025 val 4.226 0.06s/it
step 94600 loss 4.001 ema 4.027 val 4.351 0.06s/it
step 94800 loss 4.015 ema 4.012 val 4.383 0.06s/it
step 95000 loss 3.994 ema 4.007 val 4.248 0.06s/it
step 95200 loss 4.076 ema 4.017 val 4.308 0.06s/it
step 95400 loss 4.062 ema 4.021 val 4.201 0.06s/it
step 95600 loss 3.948 ema 4.005 val 4.267 0.06s/it
step 95800 loss 3.927 ema 4.019 val 4.255 0.06s/it
step 96000 loss 3.970 ema 4.012 val 4.305 0.06s/it
step 96200 loss 3.962 ema 4.015 val 4.219 0.06s/it
step 96400 loss 4.021 ema 4.027 val 4.339 0.06s/it
step 96600 loss 4.017 ema 4.014 val 4.305 0.06s/it
step 96800 loss 3.920 ema 4.009 val 4.282 0.06s/it
step 97000 loss 4.105 ema 4.010 val 4.259 0.06s/it
step 97200 loss 4.029 ema 4.008 val 4.312 0.06s/it
step 97400 loss 4.026 ema 4.012 val 4.206 0.06s/it
step 97600 loss 3.989 ema 4.012 val 4.428 0.06s/it
step 97800 loss 3.949 ema 4.006 val 4.234 0.06s/it
step 98000 loss 4.010 ema 4.009 val 4.239 0.06s/it
step 98200 loss 3.911 ema 4.012 val 4.226 0.06s/it
step 98400 loss 4.056 ema 4.023 val 4.251 0.06s/it
step 98600 loss 3.967 ema 4.013 val 4.294 0.06s/it
step 98800 loss 3.937 ema 4.014 val 4.297 0.06s/it
step 99000 loss 4.001 ema 4.004 val 4.309 0.06s/it
step 99200 loss 4.035 ema 4.015 val 4.334 0.06s/it
step 99400 loss 3.916 ema 4.013 val 4.226 0.06s/it
step 99600 loss 4.185 ema 4.003 val 4.299 0.06s/it
step 99800 loss 3.958 ema 4.011 val 4.187 0.06s/it
step 100000 loss 3.988 ema 4.011 val 4.377 0.06s/it
step 100200 loss 3.954 ema 4.006 val 4.202 0.06s/it
step 100400 loss 4.208 ema 4.015 val 4.228 0.06s/it
step 100600 loss 4.066 ema 3.992 val 4.220 0.06s/it
step 100800 loss 3.975 ema 4.019 val 4.354 0.06s/it
step 101000 loss 4.003 ema 4.020 val 4.273 0.06s/it
step 101200 loss 3.989 ema 4.000 val 4.258 0.06s/it
step 101400 loss 3.992 ema 4.008 val 4.218 0.06s/it
step 101600 loss 3.933 ema 4.003 val 4.247 0.06s/it
step 101800 loss 4.063 ema 4.009 val 4.282 0.06s/it
step 102000 loss 4.013 ema 4.006 val 4.242 0.06s/it
step 102200 loss 3.976 ema 3.997 val 4.331 0.06s/it
step 102400 loss 4.063 ema 4.013 val 4.216 0.06s/it
step 102600 loss 4.129 ema 3.999 val 4.310 0.06s/it
step 102800 loss 3.969 ema 4.015 val 4.326 0.06s/it
step 103000 loss 4.050 ema 4.005 val 4.286 0.06s/it
step 103200 loss 4.043 ema 4.003 val 4.192 0.06s/it
step 103400 loss 4.000 ema 4.011 val 4.269 0.06s/it
step 103600 loss 3.996 ema 4.002 val 4.263 0.06s/it
step 103800 loss 4.021 ema 4.005 val 4.264 0.06s/it
step 104000 loss 3.943 ema 4.003 val 4.255 0.06s/it
step 104200 loss 3.993 ema 4.007 val 4.233 0.06s/it
step 104400 loss 4.047 ema 4.012 val 4.269 0.06s/it
step 104600 loss 4.061 ema 4.012 val 4.292 0.06s/it
step 104800 loss 3.963 ema 4.009 val 4.267 0.06s/it
step 105000 loss 4.038 ema 4.013 val 4.273 0.06s/it
step 105200 loss 4.094 ema 4.015 val 4.185 0.06s/it
step 105400 loss 4.034 ema 4.008 val 4.351 0.06s/it
step 105600 loss 4.022 ema 4.004 val 4.279 0.06s/it
step 105800 loss 3.893 ema 4.004 val 4.171 0.06s/it
step 106000 loss 3.964 ema 4.000 val 4.240 0.06s/it
step 106200 loss 3.986 ema 4.009 val 4.303 0.06s/it
step 106400 loss 4.029 ema 4.003 val 4.203 0.06s/it
step 106600 loss 4.062 ema 4.016 val 4.352 0.06s/it
step 106800 loss 4.031 ema 4.010 val 4.179 0.06s/it
step 107000 loss 4.008 ema 3.996 val 4.127 0.06s/it
step 107200 loss 4.061 ema 4.010 val 4.259 0.06s/it
step 107400 loss 3.992 ema 4.010 val 4.303 0.06s/it
step 107600 loss 4.038 ema 4.000 val 4.287 0.06s/it
step 107800 loss 4.084 ema 4.001 val 4.206 0.06s/it
step 108000 loss 3.950 ema 3.998 val 4.208 0.06s/it
step 108200 loss 4.049 ema 4.004 val 4.128 0.06s/it
step 108400 loss 4.023 ema 4.011 val 4.251 0.06s/it
step 108600 loss 3.957 ema 4.012 val 4.212 0.06s/it
step 108800 loss 4.035 ema 4.007 val 4.329 0.06s/it
step 109000 loss 3.989 ema 4.003 val 4.360 0.06s/it
step 109200 loss 3.980 ema 4.006 val 4.259 0.06s/it
step 109400 loss 4.074 ema 4.006 val 4.253 0.06s/it
step 109600 loss 3.916 ema 3.998 val 4.309 0.06s/it
step 109800 loss 4.058 ema 4.012 val 4.280 0.06s/it
step 110000 loss 3.999 ema 4.002 val 4.338 0.06s/it
step 110200 loss 3.937 ema 3.996 val 4.339 0.06s/it
step 110400 loss 4.046 ema 4.002 val 4.287 0.06s/it
step 110600 loss 3.983 ema 3.997 val 4.201 0.06s/it
step 110800 loss 3.947 ema 3.995 val 4.148 0.06s/it
step 111000 loss 3.920 ema 3.999 val 4.321 0.06s/it
step 111200 loss 4.051 ema 4.001 val 4.230 0.06s/it
step 111400 loss 3.979 ema 3.999 val 4.189 0.06s/it
step 111600 loss 4.056 ema 3.985 val 4.215 0.06s/it
step 111800 loss 4.035 ema 4.001 val 4.382 0.06s/it
step 112000 loss 3.979 ema 3.994 val 4.391 0.06s/it
step 112200 loss 4.086 ema 4.002 val 4.248 0.06s/it
step 112400 loss 3.960 ema 4.000 val 4.215 0.06s/it
step 112600 loss 4.051 ema 4.002 val 4.292 0.06s/it
step 112800 loss 4.086 ema 4.004 val 4.174 0.06s/it
step 113000 loss 3.943 ema 3.991 val 4.291 0.06s/it
step 113200 loss 4.138 ema 4.001 val 4.220 0.06s/it
step 113400 loss 4.001 ema 3.989 val 4.335 0.06s/it
step 113600 loss 4.077 ema 3.998 val 4.175 0.06s/it
step 113800 loss 4.057 ema 3.996 val 4.328 0.06s/it
step 114000 loss 4.020 ema 4.005 val 4.229 0.06s/it
step 114200 loss 4.041 ema 4.004 val 4.119 0.06s/it
step 114400 loss 3.972 ema 3.993 val 4.242 0.06s/it
step 114600 loss 3.949 ema 3.989 val 4.190 0.06s/it
step 114800 loss 4.015 ema 4.002 val 4.360 0.06s/it
step 115000 loss 3.983 ema 3.992 val 4.190 0.06s/it
step 115200 loss 4.001 ema 3.995 val 4.277 0.06s/it
step 115400 loss 3.947 ema 3.989 val 4.262 0.06s/it
step 115600 loss 3.999 ema 3.997 val 4.113 0.06s/it
step 115800 loss 4.005 ema 3.991 val 4.222 0.06s/it
step 116000 loss 4.030 ema 3.987 val 4.321 0.06s/it
step 116200 loss 3.941 ema 3.988 val 4.211 0.06s/it
step 116400 loss 4.008 ema 3.997 val 4.166 0.06s/it
step 116600 loss 4.086 ema 3.997 val 4.332 0.06s/it
step 116800 loss 4.081 ema 3.999 val 4.176 0.06s/it
step 117000 loss 3.980 ema 4.002 val 4.220 0.06s/it
step 117200 loss 3.983 ema 3.991 val 4.192 0.06s/it
step 117400 loss 4.091 ema 3.992 val 4.242 0.06s/it
step 117600 loss 3.965 ema 3.993 val 4.168 0.06s/it
step 117800 loss 3.884 ema 3.995 val 4.216 0.06s/it
step 118000 loss 3.996 ema 3.995 val 4.322 0.06s/it
step 118200 loss 4.040 ema 3.991 val 4.244 0.06s/it
step 118400 loss 3.980 ema 3.997 val 4.376 0.06s/it
step 118600 loss 4.017 ema 3.989 val 4.264 0.06s/it
step 118800 loss 3.821 ema 3.997 val 4.216 0.06s/it
step 119000 loss 3.984 ema 3.983 val 4.163 0.06s/it
step 119200 loss 3.912 ema 3.988 val 4.220 0.06s/it
step 119400 loss 4.003 ema 3.991 val 4.200 0.06s/it
step 119600 loss 3.957 ema 3.990 val 4.253 0.06s/it
step 119800 loss 3.978 ema 3.989 val 4.159 0.06s/it
DONE
